Frecuencia,Ganancia,Fase
1.00292380503721e+01,4.61801382590219e+00,8.58243173682658e+01
1.00307191559433e+01,4.62024706850331e+00,8.58220755088576e+01
1.00322004802425e+01,4.62248065949238e+00,8.58198322827271e+01
1.00336820233017e+01,4.62471459901613e+00,8.58175876888948e+01
1.00351637851535e+01,4.62694888722143e+00,8.58153417263800e+01
1.00366457658300e+01,4.62918352425517e+00,8.58130943942011e+01
1.00381279653636e+01,4.63141851026431e+00,8.58108456913759e+01
1.00396103837866e+01,4.63365384539592e+00,8.58085956169213e+01
1.00410930211313e+01,4.63588952979709e+00,8.58063441698532e+01
1.00425758774301e+01,4.63812556361499e+00,8.58040913491869e+01
1.00440589527153e+01,4.64036194699691e+00,8.58018371539365e+01
1.00455422470192e+01,4.64259868009013e+00,8.57995815831157e+01
1.00470257603743e+01,4.64483576304207e+00,8.57973246357369e+01
1.00485094928127e+01,4.64707319600017e+00,8.57950663108120e+01
1.00499934443670e+01,4.64931097911197e+00,8.57928066073519e+01
1.00514776150693e+01,4.65154911252509e+00,8.57905455243666e+01
1.00529620049522e+01,4.65378759638717e+00,8.57882830608655e+01
1.00544466140480e+01,4.65602643084597e+00,8.57860192158567e+01
1.00559314423890e+01,4.65826561604927e+00,8.57837539883479e+01
1.00574164900077e+01,4.66050515214498e+00,8.57814873773459e+01
1.00589017569363e+01,4.66274503928107e+00,8.57792193818561e+01
1.00603872432074e+01,4.66498527760551e+00,8.57769500008836e+01
1.00618729488532e+01,4.66722586726643e+00,8.57746792334327e+01
1.00633588739063e+01,4.66946680841197e+00,8.57724070785066e+01
1.00648450183989e+01,4.67170810119037e+00,8.57701335351074e+01
1.00663313823635e+01,4.67394974574992e+00,8.57678586022367e+01
1.00678179658325e+01,4.67619174223902e+00,8.57655822788953e+01
1.00693047688384e+01,4.67843409080608e+00,8.57633045640830e+01
1.00707917914135e+01,4.68067679159962e+00,8.57610254567986e+01
1.00722790335902e+01,4.68291984476824e+00,8.57587449560402e+01
1.00737664954011e+01,4.68516325046057e+00,8.57564630608051e+01
1.00752541768785e+01,4.68740700882536e+00,8.57541797700896e+01
1.00767420780549e+01,4.68965112001138e+00,8.57518950828891e+01
1.00782301989627e+01,4.69189558416751e+00,8.57496089981984e+01
1.00797185396343e+01,4.69414040144267e+00,8.57473215150110e+01
1.00812071001023e+01,4.69638557198587e+00,8.57450326323199e+01
1.00826958803991e+01,4.69863109594621e+00,8.57427423491171e+01
1.00841848805571e+01,4.70087697347278e+00,8.57404506643938e+01
1.00856741006088e+01,4.70312320471486e+00,8.57381575771401e+01
1.00871635405867e+01,4.70536978982170e+00,8.57358630863455e+01
1.00886532005233e+01,4.70761672894266e+00,8.57335671909986e+01
1.00901430804511e+01,4.70986402222720e+00,8.57312698900869e+01
1.00916331804025e+01,4.71211166982478e+00,8.57289711825973e+01
1.00931235004100e+01,4.71435967188498e+00,8.57266710675156e+01
1.00946140405061e+01,4.71660802855747e+00,8.57243695438269e+01
1.00961048007234e+01,4.71885673999193e+00,8.57220666105152e+01
1.00975957810943e+01,4.72110580633814e+00,8.57197622665639e+01
1.00990869816514e+01,4.72335522774598e+00,8.57174565109555e+01
1.01005784024272e+01,4.72560500436536e+00,8.57151493426713e+01
1.01020700434541e+01,4.72785513634627e+00,8.57128407606919e+01
1.01035619047647e+01,4.73010562383880e+00,8.57105307639973e+01
1.01050539863916e+01,4.73235646699307e+00,8.57082193515662e+01
1.01065462883673e+01,4.73460766595927e+00,8.57059065223766e+01
1.01080388107243e+01,4.73685922088770e+00,8.57035922754055e+01
1.01095315534952e+01,4.73911113192872e+00,8.57012766096294e+01
1.01110245167125e+01,4.74136339923274e+00,8.56989595240233e+01
1.01125177004088e+01,4.74361602295024e+00,8.56966410175618e+01
1.01140111046166e+01,4.74586900323182e+00,8.56943210892184e+01
1.01155047293685e+01,4.74812234022807e+00,8.56919997379659e+01
1.01169985746971e+01,4.75037603408973e+00,8.56896769627760e+01
1.01184926406349e+01,4.75263008496757e+00,8.56873527626195e+01
1.01199869272146e+01,4.75488449301243e+00,8.56850271364664e+01
1.01214814344686e+01,4.75713925837524e+00,8.56827000832859e+01
1.01229761624297e+01,4.75939438120699e+00,8.56803716020461e+01
1.01244711111303e+01,4.76164986165872e+00,8.56780416917145e+01
1.01259662806032e+01,4.76390569988159e+00,8.56757103512572e+01
1.01274616708808e+01,4.76616189602681e+00,8.56733775796400e+01
1.01289572819959e+01,4.76841845024564e+00,8.56710433758275e+01
1.01304531139809e+01,4.77067536268944e+00,8.56687077387833e+01
1.01319491668686e+01,4.77293263350961e+00,8.56663706674703e+01
1.01334454406915e+01,4.77519026285767e+00,8.56640321608504e+01
1.01349419354824e+01,4.77744825088517e+00,8.56616922178846e+01
1.01364386512737e+01,4.77970659774373e+00,8.56593508375330e+01
1.01379355880982e+01,4.78196530358508e+00,8.56570080187550e+01
1.01394327459885e+01,4.78422436856098e+00,8.56546637605089e+01
1.01409301249772e+01,4.78648379282331e+00,8.56523180617518e+01
1.01424277250970e+01,4.78874357652394e+00,8.56499709214406e+01
1.01439255463806e+01,4.79100371981490e+00,8.56476223385307e+01
1.01454235888605e+01,4.79326422284825e+00,8.56452723119768e+01
1.01469218525696e+01,4.79552508577611e+00,8.56429208407327e+01
1.01484203375404e+01,4.79778630875072e+00,8.56405679237513e+01
1.01499190438056e+01,4.80004789192434e+00,8.56382135599846e+01
1.01514179713979e+01,4.80230983544930e+00,8.56358577483836e+01
1.01529171203500e+01,4.80457213947807e+00,8.56335004878986e+01
1.01544164906946e+01,4.80683480416311e+00,8.56311417774785e+01
1.01559160824644e+01,4.80909782965703e+00,8.56287816160720e+01
1.01574158956920e+01,4.81136121611240e+00,8.56264200026263e+01
1.01589159304102e+01,4.81362496368198e+00,8.56240569360879e+01
1.01604161866517e+01,4.81588907251857e+00,8.56216924154023e+01
1.01619166644492e+01,4.81815354277498e+00,8.56193264395144e+01
1.01634173638354e+01,4.82041837460417e+00,8.56169590073677e+01
1.01649182848431e+01,4.82268356815912e+00,8.56145901179051e+01
1.01664194275049e+01,4.82494912359293e+00,8.56122197700686e+01
1.01679207918537e+01,4.82721504105871e+00,8.56098479627990e+01
1.01694223779220e+01,4.82948132070971e+00,8.56074746950364e+01
1.01709241857428e+01,4.83174796269919e+00,8.56050999657200e+01
1.01724262153487e+01,4.83401496718053e+00,8.56027237737880e+01
1.01739284667725e+01,4.83628233430715e+00,8.56003461181776e+01
1.01754309400470e+01,4.83855006423257e+00,8.55979669978253e+01
1.01769336352048e+01,4.84081815711035e+00,8.55955864116663e+01
1.01784365522789e+01,4.84308661309418e+00,8.55932043586353e+01
1.01799396913019e+01,4.84535543233773e+00,8.55908208376658e+01
1.01814430523066e+01,4.84762461499483e+00,8.55884358476905e+01
1.01829466353258e+01,4.84989416121934e+00,8.55860493876409e+01
1.01844504403923e+01,4.85216407116519e+00,8.55836614564481e+01
1.01859544675389e+01,4.85443434498642e+00,8.55812720530417e+01
1.01874587167984e+01,4.85670498283708e+00,8.55788811763507e+01
1.01889631882036e+01,4.85897598487136e+00,8.55764888253031e+01
1.01904678817872e+01,4.86124735124346e+00,8.55740949988258e+01
1.01919727975822e+01,4.86351908210771e+00,8.55716996958451e+01
1.01934779356213e+01,4.86579117761848e+00,8.55693029152862e+01
1.01949832959373e+01,4.86806363793022e+00,8.55669046560731e+01
1.01964888785631e+01,4.87033646319743e+00,8.55645049171292e+01
1.01979946835315e+01,4.87260965357472e+00,8.55621036973768e+01
1.01995007108753e+01,4.87488320921677e+00,8.55597009957374e+01
1.02010069606274e+01,4.87715713027829e+00,8.55572968111314e+01
1.02025134328206e+01,4.87943141691413e+00,8.55548911424784e+01
1.02040201274878e+01,4.88170606927913e+00,8.55524839886969e+01
1.02055270446617e+01,4.88398108752830e+00,8.55500753487045e+01
1.02070341843754e+01,4.88625647181662e+00,8.55476652214180e+01
1.02085415466616e+01,4.88853222229924e+00,8.55452536057530e+01
1.02100491315532e+01,4.89080833913130e+00,8.55428405006244e+01
1.02115569390831e+01,4.89308482246807e+00,8.55404259049460e+01
1.02130649692842e+01,4.89536167246487e+00,8.55380098176307e+01
1.02145732221894e+01,4.89763888927710e+00,8.55355922375904e+01
1.02160816978314e+01,4.89991647306021e+00,8.55331731637362e+01
1.02175903962433e+01,4.90219442396977e+00,8.55307525949780e+01
1.02190993174579e+01,4.90447274216138e+00,8.55283305302248e+01
1.02206084615082e+01,4.90675142779073e+00,8.55259069683850e+01
1.02221178284270e+01,4.90903048101360e+00,8.55234819083654e+01
1.02236274182473e+01,4.91130990198580e+00,8.55210553490726e+01
1.02251372310019e+01,4.91358969086323e+00,8.55186272894117e+01
1.02266472667238e+01,4.91586984780191e+00,8.55161977282868e+01
1.02281575254460e+01,4.91815037295787e+00,8.55137666646015e+01
1.02296680072013e+01,4.92043126648725e+00,8.55113340972581e+01
1.02311787120227e+01,4.92271252854623e+00,8.55089000251579e+01
1.02326896399431e+01,4.92499415929110e+00,8.55064644472015e+01
1.02342007909955e+01,4.92727615887823e+00,8.55040273622882e+01
1.02357121652129e+01,4.92955852746400e+00,8.55015887693166e+01
1.02372237626281e+01,4.93184126520493e+00,8.54991486671843e+01
1.02387355832742e+01,4.93412437225759e+00,8.54967070547878e+01
1.02402476271841e+01,4.93640784877860e+00,8.54942639310229e+01
1.02417598943908e+01,4.93869169492472e+00,8.54918192947840e+01
1.02432723849273e+01,4.94097591085271e+00,8.54893731449648e+01
1.02447850988265e+01,4.94326049671944e+00,8.54869254804581e+01
1.02462980361214e+01,4.94554545268183e+00,8.54844763001557e+01
1.02478111968451e+01,4.94783077889692e+00,8.54820256029482e+01
1.02493245810305e+01,4.95011647552177e+00,8.54795733877255e+01
1.02508381887106e+01,4.95240254271356e+00,8.54771196533762e+01
1.02523520199184e+01,4.95468898062950e+00,8.54746643987884e+01
1.02538660746870e+01,4.95697578942690e+00,8.54722076228488e+01
1.02553803530493e+01,4.95926296926315e+00,8.54697493244433e+01
1.02568948550384e+01,4.96155052029570e+00,8.54672895024568e+01
1.02584095806872e+01,4.96383844268207e+00,8.54648281557733e+01
1.02599245300290e+01,4.96612673657987e+00,8.54623652832755e+01
1.02614397030965e+01,4.96841540214678e+00,8.54599008838456e+01
1.02629550999230e+01,4.97070443954053e+00,8.54574349563646e+01
1.02644707205414e+01,4.97299384891896e+00,8.54549674997121e+01
1.02659865649848e+01,4.97528363043996e+00,8.54524985127675e+01
1.02675026332863e+01,4.97757378426149e+00,8.54500279944087e+01
1.02690189254788e+01,4.97986431054162e+00,8.54475559435126e+01
1.02705354415956e+01,4.98215520943847e+00,8.54450823589553e+01
1.02720521816695e+01,4.98444648111019e+00,8.54426072396119e+01
1.02735691457338e+01,4.98673812571509e+00,8.54401305843564e+01
1.02750863338215e+01,4.98903014341149e+00,8.54376523920619e+01
1.02766037459656e+01,4.99132253435782e+00,8.54351726616005e+01
1.02781213821994e+01,4.99361529871255e+00,8.54326913918432e+01
1.02796392425557e+01,4.99590843663427e+00,8.54302085816601e+01
1.02811573270679e+01,4.99820194828161e+00,8.54277242299202e+01
1.02826756357688e+01,5.00049583381328e+00,8.54252383354918e+01
1.02841941686918e+01,5.00279009338806e+00,8.54227508972418e+01
1.02857129258698e+01,5.00508472716482e+00,8.54202619140364e+01
1.02872319073361e+01,5.00737973530249e+00,8.54177713847406e+01
1.02887511131236e+01,5.00967511796008e+00,8.54152793082186e+01
1.02902705432656e+01,5.01197087529669e+00,8.54127856833334e+01
1.02917901977952e+01,5.01426700747147e+00,8.54102905089472e+01
1.02933100767455e+01,5.01656351464364e+00,8.54077937839209e+01
1.02948301801496e+01,5.01886039697251e+00,8.54052955071148e+01
1.02963505080408e+01,5.02115765461749e+00,8.54027956773877e+01
1.02978710604521e+01,5.02345528773801e+00,8.54002942935978e+01
1.02993918374167e+01,5.02575329649363e+00,8.53977913546022e+01
1.03009128389678e+01,5.02805168104392e+00,8.53952868592569e+01
1.03024340651386e+01,5.03035044154858e+00,8.53927808064169e+01
1.03039555159621e+01,5.03264957816737e+00,8.53902731949363e+01
1.03054771914717e+01,5.03494909106012e+00,8.53877640236680e+01
1.03069990917004e+01,5.03724898038672e+00,8.53852532914641e+01
1.03085212166815e+01,5.03954924630717e+00,8.53827409971755e+01
1.03100435664481e+01,5.04184988898151e+00,8.53802271396523e+01
1.03115661410335e+01,5.04415090856988e+00,8.53777117177432e+01
1.03130889404708e+01,5.04645230523248e+00,8.53751947302964e+01
1.03146119647933e+01,5.04875407912958e+00,8.53726761761586e+01
1.03161352140342e+01,5.05105623042156e+00,8.53701560541757e+01
1.03176586882266e+01,5.05335875926883e+00,8.53676343631928e+01
1.03191823874038e+01,5.05566166583190e+00,8.53651111020535e+01
1.03207063115990e+01,5.05796495027132e+00,8.53625862696008e+01
1.03222304608456e+01,5.06026861274781e+00,8.53600598646763e+01
1.03237548351765e+01,5.06257265342203e+00,8.53575318861209e+01
1.03252794346253e+01,5.06487707245484e+00,8.53550023327744e+01
1.03268042592250e+01,5.06718187000707e+00,8.53524712034754e+01
1.03283293090089e+01,5.06948704623971e+00,8.53499384970615e+01
1.03298545840103e+01,5.07179260131378e+00,8.53474042123698e+01
1.03313800842625e+01,5.07409853539037e+00,8.53448683482354e+01
1.03329058097986e+01,5.07640484863068e+00,8.53423309034931e+01
1.03344317606520e+01,5.07871154119595e+00,8.53397918769766e+01
1.03359579368560e+01,5.08101861324753e+00,8.53372512675183e+01
1.03374843384438e+01,5.08332606494681e+00,8.53347090739497e+01
1.03390109654488e+01,5.08563389645528e+00,8.53321652951013e+01
1.03405378179041e+01,5.08794210793448e+00,8.53296199298025e+01
1.03420648958431e+01,5.09025069954607e+00,8.53270729768816e+01
1.03435921992991e+01,5.09255967145172e+00,8.53245244351660e+01
1.03451197283055e+01,5.09486902381323e+00,8.53219743034822e+01
1.03466474828954e+01,5.09717875679248e+00,8.53194225806551e+01
1.03481754631022e+01,5.09948887055138e+00,8.53168692655092e+01
1.03497036689593e+01,5.10179936525192e+00,8.53143143568674e+01
1.03512321005000e+01,5.10411024105621e+00,8.53117578535522e+01
1.03527607577576e+01,5.10642149812642e+00,8.53091997543844e+01
1.03542896407653e+01,5.10873313662477e+00,8.53066400581842e+01
1.03558187495567e+01,5.11104515671355e+00,8.53040787637704e+01
1.03573480841650e+01,5.11335755855519e+00,8.53015158699611e+01
1.03588776446235e+01,5.11567034231213e+00,8.52989513755731e+01
1.03604074309656e+01,5.11798350814690e+00,8.52963852794223e+01
1.03619374432247e+01,5.12029705622212e+00,8.52938175803234e+01
1.03634676814342e+01,5.12261098670050e+00,8.52912482770902e+01
1.03649981456273e+01,5.12492529974477e+00,8.52886773685354e+01
1.03665288358375e+01,5.12723999551778e+00,8.52861048534705e+01
1.03680597520982e+01,5.12955507418247e+00,8.52835307307062e+01
1.03695908944427e+01,5.13187053590181e+00,8.52809549990518e+01
1.03711222629044e+01,5.13418638083888e+00,8.52783776573160e+01
1.03726538575168e+01,5.13650260915679e+00,8.52757987043060e+01
1.03741856783131e+01,5.13881922101882e+00,8.52732181388281e+01
1.03757177253269e+01,5.14113621658821e+00,8.52706359596877e+01
1.03772499985915e+01,5.14345359602837e+00,8.52680521656890e+01
1.03787824981403e+01,5.14577135950273e+00,8.52654667556349e+01
1.03803152240068e+01,5.14808950717481e+00,8.52628797283277e+01
1.03818481762243e+01,5.15040803920823e+00,8.52602910825682e+01
1.03833813548264e+01,5.15272695576664e+00,8.52577008171566e+01
1.03849147598464e+01,5.15504625701381e+00,8.52551089308915e+01
1.03864483913178e+01,5.15736594311357e+00,8.52525154225707e+01
1.03879822492740e+01,5.15968601422980e+00,8.52499202909911e+01
1.03895163337484e+01,5.16200647052651e+00,8.52473235349482e+01
1.03910506447746e+01,5.16432731216773e+00,8.52447251532366e+01
1.03925851823859e+01,5.16664853931761e+00,8.52421251446498e+01
1.03941199466158e+01,5.16897015214036e+00,8.52395235079801e+01
1.03956549374979e+01,5.17129215080026e+00,8.52369202420191e+01
1.03971901550655e+01,5.17361453546166e+00,8.52343153455568e+01
1.03987255993522e+01,5.17593730628902e+00,8.52317088173825e+01
1.04002612703914e+01,5.17826046344685e+00,8.52291006562842e+01
1.04017971682166e+01,5.18058400709972e+00,8.52264908610492e+01
1.04033332928613e+01,5.18290793741231e+00,8.52238794304630e+01
1.04048696443591e+01,5.18523225454936e+00,8.52212663633108e+01
1.04064062227433e+01,5.18755695867569e+00,8.52186516583762e+01
1.04079430280476e+01,5.18988204995621e+00,8.52160353144419e+01
1.04094800603053e+01,5.19220752855588e+00,8.52134173302895e+01
1.04110173195501e+01,5.19453339463975e+00,8.52107977046996e+01
1.04125548058155e+01,5.19685964837293e+00,8.52081764364515e+01
1.04140925191349e+01,5.19918628992066e+00,8.52055535243234e+01
1.04156304595420e+01,5.20151331944818e+00,8.52029289670928e+01
1.04171686270702e+01,5.20384073712087e+00,8.52003027635357e+01
1.04187070217531e+01,5.20616854310414e+00,8.51976749124270e+01
1.04202456436243e+01,5.20849673756352e+00,8.51950454125409e+01
1.04217844927172e+01,5.21082532066460e+00,8.51924142626500e+01
1.04233235690655e+01,5.21315429257300e+00,8.51897814615263e+01
1.04248628727027e+01,5.21548365345451e+00,8.51871470079401e+01
1.04264024036624e+01,5.21781340347492e+00,8.51845109006614e+01
1.04279421619781e+01,5.22014354280012e+00,8.51818731384583e+01
1.04294821476834e+01,5.22247407159608e+00,8.51792337200982e+01
1.04310223608119e+01,5.22480499002886e+00,8.51765926443475e+01
1.04325628013972e+01,5.22713629826457e+00,8.51739499099711e+01
1.04341034694729e+01,5.22946799646940e+00,8.51713055157332e+01
1.04356443650726e+01,5.23180008480964e+00,8.51686594603966e+01
1.04371854882298e+01,5.23413256345166e+00,8.51660117427232e+01
1.04387268389782e+01,5.23646543256186e+00,8.51633623614737e+01
1.04402684173514e+01,5.23879869230675e+00,8.51607113154076e+01
1.04418102233830e+01,5.24113234285292e+00,8.51580586032836e+01
1.04433522571067e+01,5.24346638436706e+00,8.51554042238588e+01
1.04448945185559e+01,5.24580081701586e+00,8.51527481758895e+01
1.04464370077645e+01,5.24813564096616e+00,8.51500904581309e+01
1.04479797247659e+01,5.25047085638485e+00,8.51474310693371e+01
1.04495226695940e+01,5.25280646343891e+00,8.51447700082607e+01
1.04510658422822e+01,5.25514246229536e+00,8.51421072736538e+01
1.04526092428642e+01,5.25747885312136e+00,8.51394428642670e+01
1.04541528713738e+01,5.25981563608407e+00,8.51367767788497e+01
1.04556967278446e+01,5.26215281135079e+00,8.51341090161503e+01
1.04572408123101e+01,5.26449037908891e+00,8.51314395749162e+01
1.04587851248042e+01,5.26682833946579e+00,8.51287684538937e+01
1.04603296653604e+01,5.26916669264899e+00,8.51260956518275e+01
1.04618744340125e+01,5.27150543880609e+00,8.51234211674618e+01
1.04634194307942e+01,5.27384457810474e+00,8.51207449995392e+01
1.04649646557390e+01,5.27618411071269e+00,8.51180671468014e+01
1.04665101088808e+01,5.27852403679778e+00,8.51153876079889e+01
1.04680557902532e+01,5.28086435652787e+00,8.51127063818412e+01
1.04696016998900e+01,5.28320507007096e+00,8.51100234670964e+01
1.04711478378247e+01,5.28554617759509e+00,8.51073388624917e+01
1.04726942040913e+01,5.28788767926840e+00,8.51046525667631e+01
1.04742407987233e+01,5.29022957525909e+00,8.51019645786454e+01
1.04757876217545e+01,5.29257186573542e+00,8.50992748968723e+01
1.04773346732186e+01,5.29491455086581e+00,8.50965835201764e+01
1.04788819531494e+01,5.29725763081864e+00,8.50938904472891e+01
1.04804294615806e+01,5.29960110576247e+00,8.50911956769407e+01
1.04819771985459e+01,5.30194497586587e+00,8.50884992078603e+01
1.04835251640792e+01,5.30428924129751e+00,8.50858010387760e+01
1.04850733582141e+01,5.30663390222616e+00,8.50831011684144e+01
1.04866217809844e+01,5.30897895882062e+00,8.50803995955016e+01
1.04881704324238e+01,5.31132441124982e+00,8.50776963187618e+01
1.04897193125663e+01,5.31367025968274e+00,8.50749913369185e+01
1.04912684214454e+01,5.31601650428843e+00,8.50722846486941e+01
1.04928177590950e+01,5.31836314523603e+00,8.50695762528095e+01
1.04943673255490e+01,5.32071018269477e+00,8.50668661479847e+01
1.04959171208409e+01,5.32305761683393e+00,8.50641543329386e+01
1.04974671450048e+01,5.32540544782288e+00,8.50614408063888e+01
1.04990173980743e+01,5.32775367583107e+00,8.50587255670517e+01
1.05005678800833e+01,5.33010230102804e+00,8.50560086136426e+01
1.05021185910656e+01,5.33245132358338e+00,8.50532899448757e+01
1.05036695310550e+01,5.33480074366680e+00,8.50505695594642e+01
1.05052207000853e+01,5.33715056144804e+00,8.50478474561196e+01
1.05067720981903e+01,5.33950077709694e+00,8.50451236335529e+01
1.05083237254039e+01,5.34185139078340e+00,8.50423980904733e+01
1.05098755817599e+01,5.34420240267744e+00,8.50396708255894e+01
1.05114276672922e+01,5.34655381294916e+00,8.50369418376082e+01
1.05129799820345e+01,5.34890562176866e+00,8.50342111252359e+01
1.05145325260208e+01,5.35125782930621e+00,8.50314786871772e+01
1.05160852992848e+01,5.35361043573207e+00,8.50287445221357e+01
1.05176383018605e+01,5.35596344121668e+00,8.50260086288142e+01
1.05191915337818e+01,5.35831684593047e+00,8.50232710059137e+01
1.05207449950824e+01,5.36067065004400e+00,8.50205316521345e+01
1.05222986857962e+01,5.36302485372786e+00,8.50177905661756e+01
1.05238526059572e+01,5.36537945715280e+00,8.50150477467348e+01
1.05254067555993e+01,5.36773446048957e+00,8.50123031925086e+01
1.05269611347562e+01,5.37008986390899e+00,8.50095569021926e+01
1.05285157434620e+01,5.37244566758205e+00,8.50068088744810e+01
1.05300705817504e+01,5.37480187167973e+00,8.50040591080669e+01
1.05316256496555e+01,5.37715847637315e+00,8.50013076016422e+01
1.05331809472111e+01,5.37951548183344e+00,8.49985543538974e+01
1.05347364744511e+01,5.38187288823188e+00,8.49957993635223e+01
1.05362922314095e+01,5.38423069573977e+00,8.49930426292051e+01
1.05378482181201e+01,5.38658890452854e+00,8.49902841496332e+01
1.05394044346170e+01,5.38894751476963e+00,8.49875239234921e+01
1.05409608809340e+01,5.39130652663466e+00,8.49847619494671e+01
1.05425175571051e+01,5.39366594029524e+00,8.49819982262413e+01
1.05440744631642e+01,5.39602575592306e+00,8.49792327524974e+01
1.05456315991453e+01,5.39838597368996e+00,8.49764655269165e+01
1.05471889650823e+01,5.40074659376779e+00,8.49736965481785e+01
1.05487465610093e+01,5.40310761632851e+00,8.49709258149622e+01
1.05503043869600e+01,5.40546904154415e+00,8.49681533259454e+01
1.05518624429686e+01,5.40783086958684e+00,8.49653790798044e+01
1.05534207290690e+01,5.41019310062874e+00,8.49626030752143e+01
1.05549792452952e+01,5.41255573484215e+00,8.49598253108492e+01
1.05565379916811e+01,5.41491877239938e+00,8.49570457853819e+01
1.05580969682608e+01,5.41728221347290e+00,8.49542644974839e+01
1.05596561750683e+01,5.41964605823516e+00,8.49514814458256e+01
1.05612156121375e+01,5.42201030685878e+00,8.49486966290762e+01
1.05627752795024e+01,5.42437495951643e+00,8.49459100459038e+01
1.05643351771971e+01,5.42674001638082e+00,8.49431216949749e+01
1.05658953052556e+01,5.42910547762479e+00,8.49403315749551e+01
1.05674556637119e+01,5.43147134342122e+00,8.49375396845089e+01
1.05690162526000e+01,5.43383761394311e+00,8.49347460222993e+01
1.05705770719540e+01,5.43620428936351e+00,8.49319505869882e+01
1.05721381218078e+01,5.43857136985556e+00,8.49291533772362e+01
1.05736994021956e+01,5.44093885559245e+00,8.49263543917030e+01
1.05752609131513e+01,5.44330674674749e+00,8.49235536290466e+01
1.05768226547091e+01,5.44567504349405e+00,8.49207510879242e+01
1.05783846269030e+01,5.44804374600558e+00,8.49179467669915e+01
1.05799468297669e+01,5.45041285445561e+00,8.49151406649031e+01
1.05815092633351e+01,5.45278236901774e+00,8.49123327803124e+01
1.05830719276416e+01,5.45515228986569e+00,8.49095231118714e+01
1.05846348227204e+01,5.45752261717320e+00,8.49067116582313e+01
1.05861979486056e+01,5.45989335111410e+00,8.49038984180414e+01
1.05877613053314e+01,5.46226449186235e+00,8.49010833899504e+01
1.05893248929317e+01,5.46463603959194e+00,8.48982665726055e+01
1.05908887114408e+01,5.46700799447696e+00,8.48954479646525e+01
1.05924527608926e+01,5.46938035669155e+00,8.48926275647363e+01
1.05940170413214e+01,5.47175312640998e+00,8.48898053715003e+01
1.05955815527611e+01,5.47412630380657e+00,8.48869813835870e+01
1.05971462952460e+01,5.47649988905570e+00,8.48841555996372e+01
1.05987112688102e+01,5.47887388233185e+00,8.48813280182909e+01
1.06002764734877e+01,5.48124828380960e+00,8.48784986381864e+01
1.06018419093127e+01,5.48362309366357e+00,8.48756674579612e+01
1.06034075763194e+01,5.48599831206849e+00,8.48728344762514e+01
1.06049734745419e+01,5.48837393919914e+00,8.48699996916917e+01
1.06065396040142e+01,5.49074997523042e+00,8.48671631029157e+01
1.06081059647707e+01,5.49312642033727e+00,8.48643247085559e+01
1.06096725568454e+01,5.49550327469472e+00,8.48614845072433e+01
1.06112393802725e+01,5.49788053847789e+00,8.48586424976076e+01
1.06128064350862e+01,5.50025821186200e+00,8.48557986782775e+01
1.06143737213205e+01,5.50263629502228e+00,8.48529530478803e+01
1.06159412390098e+01,5.50501478813411e+00,8.48501056050422e+01
1.06175089881882e+01,5.50739369137291e+00,8.48472563483879e+01
1.06190769688899e+01,5.50977300491420e+00,8.48444052765411e+01
1.06206451811490e+01,5.51215272893356e+00,8.48415523881238e+01
1.06222136249998e+01,5.51453286360667e+00,8.48386976817573e+01
1.06237823004765e+01,5.51691340910927e+00,8.48358411560615e+01
1.06253512076132e+01,5.51929436561722e+00,8.48329828096546e+01
1.06269203464442e+01,5.52167573330640e+00,8.48301226411542e+01
1.06284897170037e+01,5.52405751235280e+00,8.48272606491760e+01
1.06300593193259e+01,5.52643970293251e+00,8.48243968323349e+01
1.06316291534451e+01,5.52882230522165e+00,8.48215311892444e+01
1.06331992193954e+01,5.53120531939649e+00,8.48186637185166e+01
1.06347695172112e+01,5.53358874563329e+00,8.48157944187624e+01
1.06363400469266e+01,5.53597258410845e+00,8.48129232885916e+01
1.06379108085759e+01,5.53835683499845e+00,8.48100503266125e+01
1.06394818021933e+01,5.54074149847985e+00,8.48071755314321e+01
1.06410530278132e+01,5.54312657472926e+00,8.48042989016564e+01
1.06426244854698e+01,5.54551206392339e+00,8.48014204358899e+01
1.06441961751973e+01,5.54789796623901e+00,8.47985401327359e+01
1.06457680970300e+01,5.55028428185300e+00,8.47956579907963e+01
1.06473402510021e+01,5.55267101094233e+00,8.47927740086719e+01
1.06489126371481e+01,5.55505815368401e+00,8.47898881849621e+01
1.06504852555021e+01,5.55744571025511e+00,8.47870005182649e+01
1.06520581060985e+01,5.55983368083285e+00,8.47841110071775e+01
1.06536311889715e+01,5.56222206559451e+00,8.47812196502953e+01
1.06552045041554e+01,5.56461086471739e+00,8.47783264462125e+01
1.06567780516846e+01,5.56700007837897e+00,8.47754313935221e+01
1.06583518315934e+01,5.56938970675673e+00,8.47725344908161e+01
1.06599258439161e+01,5.57177975002823e+00,8.47696357366844e+01
1.06615000886870e+01,5.57417020837119e+00,8.47667351297166e+01
1.06630745659404e+01,5.57656108196332e+00,8.47638326685004e+01
1.06646492757107e+01,5.57895237098246e+00,8.47609283516220e+01
1.06662242180321e+01,5.58134407560649e+00,8.47580221776671e+01
1.06677993929392e+01,5.58373619601343e+00,8.47551141452194e+01
1.06693748004661e+01,5.58612873238131e+00,8.47522042528615e+01
1.06709504406473e+01,5.58852168488834e+00,8.47492924991748e+01
1.06725263135171e+01,5.59091505371268e+00,8.47463788827393e+01
1.06741024191099e+01,5.59330883903267e+00,8.47434634021336e+01
