Tiempo,Tension
3.148080795370511e-02,-1.022731e+00
3.148093195701519e-02,-1.022986e+00
3.148105736097561e-02,-1.023245e+00
3.148121772449342e-02,-1.023576e+00
3.148141513403882e-02,-1.023984e+00
3.148166575781008e-02,-1.024502e+00
3.148200576317669e-02,-1.025205e+00
3.148218808945041e-02,-1.025581e+00
3.148235772239084e-02,-1.025930e+00
3.148253089941673e-02,-1.026286e+00
3.148269701912439e-02,-1.026627e+00
3.148284408476251e-02,-1.026929e+00
3.148298547675237e-02,-1.027219e+00
3.148312585535950e-02,-1.027507e+00
3.148328382178728e-02,-1.027830e+00
3.148343597437079e-02,-1.028142e+00
3.148357164189251e-02,-1.028420e+00
3.148370752882950e-02,-1.028698e+00
3.148383559270251e-02,-1.028960e+00
3.148400656995081e-02,-1.029311e+00
3.148419251004152e-02,-1.029692e+00
3.148442446390202e-02,-1.030167e+00
3.148468187593567e-02,-1.030694e+00
3.148502435565086e-02,-1.031396e+00
3.148525540479571e-02,-1.031868e+00
3.148547465091778e-02,-1.032316e+00
3.148570285470989e-02,-1.032783e+00
3.148594755805553e-02,-1.033282e+00
3.148620987715536e-02,-1.033817e+00
3.148648669776864e-02,-1.034381e+00
3.148680344194915e-02,-1.035026e+00
3.148707506811441e-02,-1.035579e+00
3.148736638619772e-02,-1.036172e+00
3.148767645212047e-02,-1.036803e+00
3.148803611260445e-02,-1.037534e+00
3.148853439551810e-02,-1.038546e+00
3.148886600910254e-02,-1.039219e+00
3.148918992644734e-02,-1.039875e+00
3.148957858713460e-02,-1.040663e+00
3.149002926660296e-02,-1.041575e+00
3.149038119908552e-02,-1.042286e+00
3.149077788249544e-02,-1.043088e+00
3.149124884029163e-02,-1.044039e+00
3.149182872866083e-02,-1.045208e+00
3.149225712921755e-02,-1.046071e+00
3.149276644048515e-02,-1.047096e+00
3.149333822827594e-02,-1.048245e+00
3.149391528006269e-02,-1.049404e+00
3.149456767545131e-02,-1.050712e+00
3.149527819942992e-02,-1.052134e+00
3.149598279907949e-02,-1.053543e+00
3.149694388436253e-02,-1.055460e+00
3.149789788931542e-02,-1.057360e+00
3.149901488305945e-02,-1.059580e+00
3.150018514751882e-02,-1.061899e+00
3.150172946327789e-02,-1.064951e+00
3.150329305142250e-02,-1.068031e+00
3.150520208938546e-02,-1.071777e+00
3.150744797859838e-02,-1.076165e+00
3.150981971604200e-02,-1.080776e+00
3.151909090099715e-02,-1.098555e+00
3.152539981873530e-02,-1.110471e+00
3.153284940708661e-02,-1.124329e+00
3.154187042946129e-02,-1.140826e+00
3.155185626166861e-02,-1.158723e+00
3.156418096247680e-02,-1.180292e+00
3.157887195996976e-02,-1.205282e+00
3.159708503006475e-02,-1.235200e+00
3.165019113117808e-02,-1.316219e+00
3.168940451794705e-02,-1.370614e+00
3.174196341759916e-02,-1.437264e+00
3.180885520167379e-02,-1.512748e+00
3.190554763967159e-02,-1.607082e+00
3.202264281754894e-02,-1.703126e+00
3.216712722216490e-02,-1.800433e+00
3.233429282943443e-02,-1.892947e+00
3.248733308035642e-02,-1.963634e+00
3.264281827197957e-02,-2.025287e+00
3.279195297863878e-02,-2.077760e+00
3.294711507831204e-02,-2.127341e+00
3.309853965121190e-02,-2.172124e+00
3.325325487755166e-02,-2.215046e+00
3.340513955448311e-02,-2.254999e+00
3.355904578507563e-02,-2.293661e+00
3.371157602089479e-02,-2.330446e+00
3.386486991218025e-02,-2.366052e+00
3.401815905383473e-02,-2.400418e+00
3.417064222014383e-02,-2.433449e+00
3.432499365090693e-02,-2.465772e+00
3.447629957920852e-02,-2.496399e+00
3.463239194496585e-02,-2.526930e+00
3.478185896570699e-02,-2.555110e+00
3.496654026879815e-02,-2.588552e+00
3.516177950656757e-02,-2.622230e+00
3.542428673393137e-02,-2.664854e+00
3.571972556091967e-02,-2.709448e+00
3.633300681091967e-02,-2.790260e+00
3.725292868591967e-02,-2.881182e+00
3.817285056091967e-02,-2.935980e+00
3.909277243591967e-02,-2.955337e+00
4.001269431091967e-02,-2.940313e+00
4.031933493591967e-02,-2.927899e+00
4.062597556091967e-02,-2.911879e+00
4.093261618591967e-02,-2.892319e+00
4.123925681091967e-02,-2.869287e+00
4.185253806091967e-02,-2.813095e+00
4.215917868591967e-02,-2.780090e+00
4.246581931091967e-02,-2.743921e+00
4.277245993591967e-02,-2.704671e+00
4.338574118591967e-02,-2.617288e+00
4.399902243591967e-02,-2.518676e+00
4.461230368591967e-02,-2.409610e+00
4.553222556091967e-02,-2.228188e+00
4.645214743591967e-02,-2.027923e+00
4.737206931091967e-02,-1.811779e+00
4.829199118591967e-02,-1.582793e+00
4.921191306091967e-02,-1.344037e+00
5.013183493591967e-02,-1.098587e+00
5.105175681091967e-02,-8.494815e-01
5.197167868591967e-02,-5.996910e-01
5.289160056091967e-02,-3.520876e-01
5.350488181091967e-02,-1.895943e-01
5.381152243591967e-02,-1.094141e-01
5.411816306091967e-02,-3.007072e-02
5.442480368591967e-02,4.834431e-02
5.473144431091967e-02,1.257417e-01
5.503808493591967e-02,2.020345e-01
5.565136618591967e-02,3.509713e-01
5.626464743591967e-02,4.945104e-01
5.687792868591967e-02,6.320508e-01
5.779785056091967e-02,8.259100e-01
5.871777243591967e-02,1.003355e+00
5.963769431091967e-02,1.162956e+00
6.055761618591967e-02,1.303538e+00
6.147753806091967e-02,1.424187e+00
6.165494588161331e-02,1.445114e+00
6.183235370230694e-02,1.465290e+00
6.200976152300058e-02,1.484715e+00
6.218716934369422e-02,1.503388e+00
6.236457716438785e-02,1.521311e+00
6.254198498508148e-02,1.538482e+00
6.271939280577513e-02,1.554903e+00
6.273385877942096e-02,1.556195e+00
6.274220444946992e-02,1.556938e+00
6.274453452704623e-02,1.557145e+00
6.274535692536207e-02,1.557218e+00
6.274602942935689e-02,1.557278e+00
6.274670689118610e-02,1.557338e+00
6.274708651519172e-02,1.557372e+00
6.274745500979904e-02,1.557404e+00
6.274831796631303e-02,1.557481e+00
6.274872295895093e-02,1.557517e+00
6.274911855036219e-02,1.557552e+00
6.274963077425126e-02,1.557597e+00
6.275015536377912e-02,1.557644e+00
6.275062944636844e-02,1.557686e+00
6.275180659858984e-02,1.557790e+00
6.275241700210633e-02,1.557844e+00
6.275387482437902e-02,1.557973e+00
6.275560103136045e-02,1.558126e+00
6.275954339298453e-02,1.558475e+00
6.281245272449797e-02,1.563116e+00
6.283200000000000e-02,1.566557e+00
6.283715527201991e-02,1.570897e+00
6.283919440766854e-02,1.575236e+00
6.283990017387683e-02,1.577209e+00
6.284015549420481e-02,1.577719e+00
6.284025154370235e-02,1.577875e+00
6.284032404519389e-02,1.577993e+00
6.284038580032496e-02,1.578062e+00
6.284045046832465e-02,1.578129e+00
6.284055505765070e-02,1.578248e+00
6.284074870699571e-02,1.578483e+00
6.284097922784124e-02,1.578802e+00
6.284116482026918e-02,1.579110e+00
6.284131341243086e-02,1.579399e+00
6.284143793069660e-02,1.579673e+00
6.284156482943556e-02,1.579981e+00
6.284169290239153e-02,1.580314e+00
6.284184136327731e-02,1.580723e+00
6.284204484084506e-02,1.581301e+00
6.284230853118948e-02,1.582050e+00
6.284251494007485e-02,1.582619e+00
6.284266813052307e-02,1.583019e+00
6.284281227078092e-02,1.583374e+00
